review_id,restaurant_id,review_score,review_content,food_score,service_score,atmosphere_score
ChdDSUhNMG9nS0VJQ0FnSUNIdm96RjZBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"水餃一顆9元，最少點10顆。大小普通，味道普通，超坑。小菜也是難吃。

帶位女的（白皮濃妝）態度神差，臉臭口氣也臭，基本禮貌都沒有，點餐、取餐、付錢的時候都是。

以前我是沒吃過，只知道有些名聲，以前是多好不好說。但今天去吃後，只有傻眼和無言。簡單說，就是二代把過去建立的品牌砸了。RIP.",1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNIM3FQXzZ3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,只是名氣大，餐點不覺得有好吃、價錢又很貴，感覺殺觀光客，點餐收錢的小姐服務態度又不好，真不知道這名氣是怎麼來的，雜誌亂介紹給觀光客,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNyNVlXeWNBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,逛夜市就是每攤都想吃，奈何胃的大小跟不上，今天下著小雨，三人路過想說點一盤十顆九十元的水餃吃個味道，(十顆是基本起跳)。阿伯店員說「內用有低消」，一定要點15顆以上，不然就外帶，因為不想把胃的空間全都用在水餃上，只好作罷。因為沒吃到，味道如何是個謎⋯⋯,,1,1
ChdDSUhNMG9nS0VJQ0FnSUNyeHIyaDh3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"韭菜水餃內餡跟韭菜盒一樣，不喜歡。
白菜水餃普通，餅皮一點點Q。
不值得等這麼久，外面排隊等15分鐘，入座後再等10分鐘，韭菜水餃再多等5分鐘。
小菜小黃瓜沒入味沒味道，辣椒小魚乾很硬。",1,2,1
ChdDSUhNMG9nS0VJQ0FnSUNyMUxPWnN3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"結論：去吃八方就好
一顆9塊，最少還只能點10顆，水餃有稍微大一點，但吃起來真的普（我當天是吃豬肉的）
其實吃怎麼樣還不至於讓我在這邊留言，但那個女服務員（白皮濃妝）真的態度有夠爛，說什麼付錢的留下沒有要付錢的出去，真的很沒禮貌，不想做就回家躺，不要在外面惹人厭",,,
ChdDSUhNMG9nS0VJQ0FnSURMNzRLZDhRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,態度極差，東西很普通...不知道在紅什麼,,,
ChZDSUhNMG9nS0VJQ0FnSURMamRtU2R3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,等一小時等水餃 收一收了吧,4,1,1
ChdDSUhNMG9nS0VJQ0FnSURMcHMycTJBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"帶位進去內用 坐了20分鐘 後 去詢問後服務人員說沒有幫我們點？說找不到夾子

結帳小姐態度也不知道在跩什麼？  有耐心在來吃。真的爛",,,
ChZDSUhNMG9nS0VJQ0FnSURMb29fWUt3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"帶外國朋友來吃
位置這麼多
偏偏要我們跟別人擠
態度有夠差",,1,
ChdDSUhNMG9nS0VJQ0FnSURMbU5lMTBRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"難吃死了，用餐環境極差
而且還不便宜",1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNMX2NuUGxnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,營業時間顯示營業至23:30，22:00前關閉。,,1,
ChZDSUhNMG9nS0VJQ0FnSUNMMHUyVFd3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"容易忘單
環境髒亂",1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNMcE9iUWZ3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"店員態度很差
東西再怎麼好吃
抱歉也不可能會來",,,
ChZDSUhNMG9nS0VJQ0FnSUR6eS1ULUVREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,盛名遠播特地去吃，結果等了40分鐘我10顆水餃籤還等在二疊盤子之外。只吃了一小碟牛肚，居然要120元？？？這物價，無言~沒冷氣no air conditioning 熱到走人,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUR6MjhyeGpRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"水餃10顆90元
說不上好吃也不大顆
水餃也包得爛爛的口感挺差
而且等待時間太長
沒排隊也要等差不多20分鐘才有水餃吃
但比我晚兩分鐘來的可能要再多等20分鐘了
用餐環境挺不舒服
收碗盤的阿伯還動作還很粗魯
湯汁會灑到椅子上
然後用也是吸滿湯汁的抹布隨意抹一下椅子就走掉
下一組客人沒看到就一屁股坐下去了",1,1,1
ChdDSUhNMG9nS0VJQ0FnSUR6ellyczV3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"不知道是假日去人多所以品質下降還怎樣的，看到留言區一堆人說餃皮Q彈，我點的豬肉白菜水餃卻是皮薄軟爛，內餡口感也是很鬆散，很像煮破那樣鬆散且毫無味道。

慕名而來還排超久，第一次南機場夜市的第一吃真的是大失所望，一盤10顆還要90元，夭壽貴。八X屌打好嗎。",1,1,1
ChdDSUhNMG9nS0VJQ0FnSUR6LXFfdHZnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,一顆水餃9塊真的偏貴，味道也就一般，比這家好吃又便宜的很多，酸辣湯也淡而無味，要自己加很多調味料才有酸辣湯的感覺，明顯就是被炒作出來的店，真的要先看評論這家有多少幾十年的老顧客都被品質、環境、態度都嚇跑了，已經變成一次店了。,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUR6aHVESEN3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"期望太高看一堆人推薦
雨天排隊又熱又悶配上一臉厭世帶位大姐的態度
原本想說要不要放棄

一顆水餃9塊錢
皮浮爛內餡充滿餃子水一點都沒鮮肉味
然後那個酸辣湯……完全沒有味道……太厲害了

再來大家一定要注意！
今天評論的人跟我遇到一樣狀況
『吃完後整個胃不舒服拉肚子』臨時離開夜市找廁所
衛生堪慮！",1,1,1
ChZDSUhNMG9nS0VJQ0FnSUR6M0tUM1d3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,服務態度差，明明先來的還一直端給別人，口氣很好跟店家告知說我們先來還沒拿到水餃，還回嗆我自己沒注意 對面的客人就先來我有可能先搶對面的嗎？ 總之東西味道也很普，就是要排隊看起來很多人這樣而已，水餃品質像照片一樣 破爛不堪,,,
ChZDSUhNMG9nS0VJQ0FnSUN6MjZXWkNREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"來來水餃千萬別來

態度差 水餃有夠貴又很一般  1顆9元？",1,1,1
ChZDSUhNMG9nS0VJQ0FnSUMxb3FEVk5nEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"吃過很多次，這次一肚子火！
與另外兩組人併桌，結果最晚到的一對情侶水餃缺最先來。向店家反應，得到的回應是“韭菜要等比較久，水餃是一鍋一鍋煮的，現在上的都是白菜的”。這個說法我可以接受，一鍋煮一種口味。（此刻坐在我對面的先生一臉哀怨的看著我……）
過了10分鐘，那對情侶的韭菜水餃也來了！這是什麼意思？！我跟對面的先生互看一眼，面露不悅。（2分鐘後，煮水餃的師傅出來跟情侶話家常，原來他們有特權呀！）
又過了10分鐘，對面先生的白菜水餃來了，我當場立刻懂了他剛剛為何用哀怨的眼神看著我。
又過了10分鐘，我的韭菜水餃終於來了（此時去對面牛排館吃牛排的友人已經吃完站在我面前了）。
店家生意興隆，也不在乎顧客的感受了吧！那麼忙，應該是希望減少點事情，但是又不能直接趕人，所以用服務態度嚇退顧客。",2,1,1
ChZDSUhNMG9nS0VJQ0FnSURUOWF6aUZBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"如果可以，我真想給零星。我們排了20-30分鐘的隊，因為每人至少要5個餃子，所以就點了外帶，結果等了半天。我們甚至看到後面排隊的堂食顧客都比我們先拿到餃子？ ！問服務員，他們居然說外帶本來就不是要快的，他們優先服務堂食？ ！這都什麼跟什麼啊？ ！

又等了30分鐘，我們的豬肉白菜餃子終於上來了。嚐了一口，簡直難吃死了。連一般都算不上，真的難吃。餃子皮又厚又硬，肉餡一點香味都沒有，餡料又少，醬油味蓋過了醋味，而且鹹得要命。

千萬別來這家排隊！ ！ ！肯定有成千上萬家餃子店比這家好吃多了。",1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNUdDh5VEJREAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"一顆變9元,整體環境很髒,阿姨帶著手套收完垃圾,繼續跑來幫我舀酸辣湯…呃…, 酸辣湯沒啥料小碗45, 結帳算收中碗55元,被坑了10元,不老實的店家,建議大家自己算好錢再去結帳。",1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNUNjdpMTB3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,臉很白那個女生態度超級不好生意太好是不是，真的不是台灣人應該有的，,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNUd19tWklBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"10顆水餃等超久
知道烹煮需要時間 客人多也很忙
所以等到確信排我們後面的客人的20顆、20顆、加點的10顆 都一直上了
才帶著心平氣和跟確認的語氣 去跟店員說我們的10顆好像還沒有來

哇 結果老闆娘脾氣好大呀
直接大吼 水餃都不用煮不用包嗎

我們整個大問號？？？？？
不知道情緒的部分是還好嗎😅😮‍💨🙂",3,1,3
ChZDSUhNMG9nS0VJQ0FnSUNUcVl1UVF3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,貴，沒有問要不要載具就直接給發票,,1,
ChdDSUhNMG9nS0VJQ0FnSUNUbE03R193RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,一顆漲到九塊...........^$##$%$$#,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURqOFpqN2h3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"貴還不好吃👎🏼👎🏼服務又差😡😡
排隊簡直浪費生命
後悔沒看評論就跟風排隊
此生不不不會再來！！！
吃完馬上肚子痛
一顆星都太多……",1,1,1
ChZDSUhNMG9nS0VJQ0FnSURqc1llSFRnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,給一顆都嫌多，不值得排隊，服務人員斤斤計較，不會再來,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURqOE03am53RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,食物與價格不符 普通到不行還排了很久 八方比較好吃,,,
ChZDSUhNMG9nS0VJQ0FnSUNqdG9pWktnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,最年長的店招=態度+口氣=超差勁！🤣,,,
ChZDSUhNMG9nS0VJQ0FnSUNqLUszemRnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,昨天晚上買了30顆水餃、酸辣湯、兩樣小菜回家吃，吃完以後沒多久我先跑廁所拉水狀，後來換我女兒陸續拉三次。現在我在廁所邊拉邊po這文，從小吃到大在心中有一定地位的水餃，環境該改善了，另外服務也該加強吧,1,2,
ChZDSUhNMG9nS0VJQ0FnSUNqLUxXUGJ3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"吃了30年昨天二位家人吃完拉了一晚3-4次
拒絕往來了",,,
ChdDSUhNMG9nS0VJQ0FnSUNHOHZ6cm5RRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,環境有夠髒，整個南機場就這間最髒，賺這麼久了，少賺一個月，花個幾十萬整理一下環境到底會怎麼樣。整潔也不弄乾淨，防疫措施也二二六六，桌子也油、地也油。醬料瓶每個都油的跟什麼一樣。疫情期間這間店你們儘量吃、保重身體啦！！,,,
ChZDSUhNMG9nS0VJQ0FnSUREZzZ6dFN3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,韭菜、酸辣湯難吃,2,1,1
ChdDSUhNMG9nS0VJQ0FnSUREMWZ6U3NBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"點的是大白菜跟韭菜各一盤
她送兩盤一樣的來
去反應的時候還說她送的當下有講有一盤是對面客人的
我們跟對面客人總共四個人都沒有聽到啊
夜市很吵雜 難道她是講給蚊子聽嗎？

她說完這段話之後就沒有要理我們的意思
態度糟糕到不行
就是個綁馬尾的女生 只差沒對我們翻白眼",,,
ChdDSUhNMG9nS0VJQ0FnSUREOUxDU3R3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,自私的店家,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNEMGI2dHB3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,沒吃過這麼難吃的水餃，皮爛韭菜水餃包的餡又不是正統的韭菜，服務態度又差我要坐哪干你什麼事，不知道以客為尊嗎？4,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNEa2FTU05nEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNEenNlMDRnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"態度真的非常差
內用外帶自己沒標示清楚，進去問一下，阿姨態度非常差，也沒告知要站哪裡等

之前吃過水餃是還不錯，就是生意太好了，又有網路宣傳，建議人少再去吃，不想為了到處都吃的到的水餃受氣",3,1,1
ChdDSUhNMG9nS0VJQ0FnSUNEeHNXTW9BRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUNEbXNtNDlBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,油，鹹，難吃，環境髒。,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUQ5cl9fTTZRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,吃起來是比對面的水餃好吃，可也是勉強及格而已，大老遠來試試南機場的三間水餃，每間都失望。,,,
ChdDSUhNMG9nS0VJQ0FnSUQ5ajdLZGlnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"態度很差，一顆8塊吃起來也沒特別厲害
巧之味屌打
做個紀錄，這輩子再來吃我就是狗",3,1,1
ChZDSUhNMG9nS0VJQ0FnSUQ5NnUtT09nEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,服務人員口氣態度都很差，花錢來受氣,1,1,1
ChdDSUhNMG9nS0VJQ0FnSURGcWVQYW9BRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"從小吃到大，吃有20年了
疫情去吃味道還是以前的味道只有價錢一直漲
今天去吃不用排隊...結果味道變了，尤其小菜變很不好吃...最讓人不能接受是超髒，碗有廚餘，反應卻把幾個有廚餘的拿走了叫我可以拿了...整個問號❓所以沒看到就是乾淨了？
然後店員態度怎麼變成差成這樣....
老闆娘妳的招牌要被砸了

之後去吃對面了反正味道一樣...",4,1,1
ChZDSUhNMG9nS0VJQ0FnSUQ5OHRMMkZnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"🎀負評這麼多⋯真的要看一下避免踩雷🎀
我們3人原本是慕名⋯很開心來用餐⋯
沒想到帶位小姐卻一副不厭其煩的態度⋯
口氣也不友善❌（算了😐她可能累了）

等待好久～真的很瞎⋯
幾乎每組客人都等待好久⋯小菜都吃完了
我們點20個韭菜⋯端來卻是大白菜水餃❌
想說⋯也許忙碌送錯⋯那就將就吧！

水餃皮煮得很爛⋯沒什麼味道的水餃🥟
餡料都鬆散❌（酸辣湯好喝⋯如果點水餃真的會後悔⋯20個而已⋯我們沒吃完⋯就離開

（不用心的店家⋯再也不會來了）
口氣不佳的⋯原來是老闆娘的女兒",1,1,1
ChZDSUhNMG9nS0VJQ0FnSUQ5M0tQNmFnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"等了20幾分鐘
隔壁桌晚來的都已經上了
詢問一下 店員只回：一定會來
就走了？？？",,1,
ChdDSUhNMG9nS0VJQ0FnSUM5dFBhWm13RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,,1,1,1
ChZDSUhNMG9nS0VJQ0FnSURkOHNqaUN3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"不要再以為來南機場一定要吃水餃，個人覺得真的不好吃！ 我寧願去買路口的水煎包
或是可以把錢省下來去吃其他週邊小吃比較值得

水餃內餡味精太多，也不扎實，皮爛不Q
韭菜水餃更可怕，吃了一口我真的嚇死
裡面內餡作法居然是比照韭菜盒的用料，加了冬粉跟碎蛋 我真是要吐了，吃兩顆就不想再吃了，水餃就是要水餃的樣子，搞的跟韭菜盒一樣並不會比較特別，而且還「完全沒有肉」
一顆還賣8元，CP值真的很低

酸辣湯完全不酸也不辣，調味差勁
酸辣湯靈魂配料鴨血跟豬血也沒有
加了大白菜？？黑人問號❓
這個叫酸辣湯？不明白到底喝了什麼

這麼多人在推薦說好吃真懷疑是不是塑膠嘴",1,3,1
ChZDSUhNMG9nS0VJQ0FnSURkbmJla0pBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,真的有夠噁，那個皮是爛的、肉也是散的，如果正常的水餃是一個健康人，那我今天吃到的水餃就是一個體脂80的胖子，吃起來超級「散」，反正我是覺得很難吃啦，希望大家進來前三思,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUNkbThYMkxnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,自己過來體會吧,3,1,1
ChZDSUhNMG9nS0VJQ0FnSUR0dm95VEdnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"上菜過久（三十分鐘）
態度無法接受（已付款被懷疑未付款）
食物尚可",3,1,1
ChdDSUhNMG9nS0VJQ0FnSUN0cUk2RGx3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,,2,1,1
ChZDSUhNMG9nS0VJQ0FnSURONzVTblV3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,我點的是水餃，店員上菜的時候，直接很大力的甩到桌子上，讓一顆水餃直接噴飛，然後頭就不回的走了。想體驗這種惡劣態度的人推薦來這家試試。,3,1,1
ChdDSUhNMG9nS0VJQ0FnSUNOamRmeTdRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,我們後面幾組的客人水餃都上了，還要自己詢問，漏單也沒說聲不好意思！服務態度也很差！水餃也煮的很爛,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNONWJ2YTFBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"態度很差
水餃漏單等了二十分鐘沒上
發票還沒上前結帳就先開好了
根本來不及說要載具",,1,
ChdDSUhNMG9nS0VJQ0FnSUM1ODhqZjlRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,態度超差 帶老婆去吃 我先吃完我的部分然後先結帳 老婆吃東西比較慢 吃完店員竟然嗆 終於吃完了喔~  本來老婆是很愛吃這家 經過這次 老婆直接拉黑 做生意做到這樣 你們夠屌...,,,
ChZDSUhNMG9nS0VJQ0FnSUNOOXJiSFZnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,水餃點了快半個小時都沒來，根本就是忘單。忘單還要我們再等十分鐘以上，簡直爛透了！沒誠意的店家，這種鳥店給ㄧ顆星都嫌多⋯,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUQxdExmT3RRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"水餃很普通，皮還可以但是內餡不紮實又鬆散
而且客人吃完的垃圾都用抹布直接往地上撥 看了很問號？",1,1,1
ChZDSUhNMG9nS0VJQ0FnSUMxeTV5RmF3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"以前會跟大家ㄧ樣，看到人多，就去吃，很單純的想吃水餃，也不特別留意什麼服務態度問題。

但吃了幾次後，開始覺醒，ㄜ，有必要這種服務態度嗎？！我就是ㄧ般的跟你們點餐，我欠你們什麼？ 越來越多次有種不舒服的想法出來，再加上越來越難吃，客人會多只是因為門面很大間而已，我都不想說哪裡有比你們好吃100倍的店家。

我只要求正常的服務態度水準

但每次經過看到你們對待客戶的嘴臉，我就想問：嗯，到底欠多少錢你說",2,1,1
ChdDSUhNMG9nS0VJQ0FnSUMxN2MzOXVRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,看了推薦來吃，滿心期待，結果口味真的一般般，酸辣湯的味道有種說不出來的感覺，胡椒味重，然後有大白菜，老實說覺得滿不搭的，水餃等很久，吃了三個後再入口覺得有點膩，可以不用特別排隊等吃，比較推薦阿男麻油雞。,2,1,2
ChdDSUhNMG9nS0VJQ0FnSUMxdnNLempnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"最後兩次去吃來來
一次是水餃久久才來，20分鐘吧等到懷疑人生
另一次是點韭菜來大白菜，跟掌櫃反應卻被否認還直指說是我們講錯

沒看過出錯率頗高卻這麼驕傲的店家
以前跟家人都是這家的饕客 只好說掰掰了👋來來你沒有強到可以態度不好
謝謝你趕走我們 讓我們發現對面的還比較好吃",1,1,1
ChdDSUhNMG9nS0VJQ0FnSUMxNXZyWTZBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,12/27來吃晚餐，看到酸辣湯有大隻蟑螂，胃口都沒了,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUMxdW9iZFVnEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,從漲了一個8元，就好久沒去吃了，很同情當事人，吃到有問題的食物，店家又很快收回，當下又來不及拍照，若吞不下就申訴吧！,,,
ChdDSUhNMG9nS0VJQ0FnSUMxLXJpYmt3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,紀錄一下，衛生問題,,,
ChZDSUhNMG9nS0VJQ0FnSUMxMnUtZ0p3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"吃完記得給衛生局打電話
衛生局稽查完一個月後會回電
沒有回電就繼續打繼續檢舉",1,1,1
ChdDSUhNMG9nS0VJQ0FnSUMxeXBhTTZnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"2023/12/27晚間7點左右，點了一晚酸辣湯卻吃到一隻大隻的蟑螂，通常酸辣湯的表面比較混濁，因此一開始我以為是黑木耳，直接舀滿滿一湯匙塞進嘴裡，但咬到一半發現口感不對，想說怎麼有這麼大塊的塑膠在湯裡也太瞎了吧，吐出來才發現是一隻大約5公分的蟑螂，此時我也大喊我吃到蟑螂，但當我還處於驚嚇中時，店員就直接把湯收走，完全不給反應時間，我就連拿出手機蒐證也來不及，收走之後不但沒有關心我們，還一直詢問是不是湯裡撈到的，這點使我十分氣憤，我就已經說我吃到了，還想引導我做錯誤的回答，事情發生過了二十秒，現場的客人也把目光放在我們這裡，店員還是完全沒有關心，沒有任何道歉也沒有任何表示！
在此我希望今天有前往來來水餃店的顧客們，若有點酸辣湯請務必要刷牙刷乾淨一點，畢竟那一鍋酸辣湯不知道已經賣幾碗了，而且多虧了今天的經歷讓我知道蟑螂的口感像塑膠！",1,1,1
ChdDSUhNMG9nS0VJQ0FnSUMxeXV1MXhRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,剛剛看到別人吃到大隻蟑螂 我整個直接吐出來 我真的吐了 店家態度有夠差還兇回去,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUMxeW9pYnJnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"酸辣湯裡面有蟑螂而且是大隻死的
當下提出反應也沒做即時的處理
直接抹黑客戶
把碗直接收走
我超傻眼
處理態度真的很爛
一顆星都不會給
我一定會投訴衛生局的謝謝",1,1,1
ChZDSUhNMG9nS0VJQ0FnSUMxaXFyUVhBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"完全不能理解為什麼花錢吃個水餃要接收這麼多負面情緒？
所以不會再光顧了。",1,1,1
ChdDSUhNMG9nS0VJQ0FnSURPdmZtMjZBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,聽說來來水餃有名很久了，最近搬到附近來吃，韭菜口味裡面有粉絲，吃不太習慣感覺很像在吃韭菜盒子…皮薄但有夠軟爛，很像自己燙水餃結果忘記顧都爛掉的那種，有點失望，酸辣湯跟小菜就普普通通,,,
ChdDSUhNMG9nS0VJQ0FnSURWOTg3Y3Z3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"水餃皮厚薄不一，水餃明顯煮得過久，可能是大批製作的關係，唯一可取的大概只有價錢較便宜
職員態度惡劣，沒有餓得要死的話不建議光顧",1,1,1
ChdDSUhNMG9nS0VJQ0FnSURWZzhqUnVRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,生意很好態度很差,3,1,3
ChdDSUhNMG9nS0VJQ0FnSURWeGZTM2x3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,,1,1,1
ChZDSUhNMG9nS0VJQ0FnSUM1Z0t2NUN3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"水餃特色 手工皮薄
算不錯吃

酸辣湯
裡面沒有肉絲 /紅蘿蔔
但居然有大白菜.....和很多沉澱的胡椒

用餐
店員會強烈要求併桌，想坐到好位子....不太可能

出餐的水餃很慢，注意看坐下等的人 空桌面 和他們的眼神
只有小菜和空碗就會知道有多慢

買外帶 等至少20分鐘以上，很容易讓人以為是好吃排隊名店
我在旁邊買隔壁家的水餃和牛肉捲都已經好了至少10只分鐘，我卻還在罰站排隊等外帶號碼....

整體環境 和用餐座位的安排方式
真的不建議來這浪費時間等
吃",,,
ChdDSUhNMG9nS0VJQ0FnSUNscDYydWxBRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,名氣很大，以為很好吃，韭菜粉絲蝦米的內餡水餃，皮厚餡少一個還8塊，味道普通，一次店,1,1,1
ChdDSUhNMG9nS0VJQ0FnSUNsZzRUYWl3RRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,已經去到太商業化， 未入座 老闆娘好大聲問你食什麼， 態度欠佳， 感覺有啲難受，食物水準一般！,2,1,2
ChdDSUhNMG9nS0VJQ0FnSUNsN2NQS3RRRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"不衛生，以前還看過邊抽煙邊包水餃
煙灰都快掉下，還不趕快用掉，不知道有沒有掉進去水餃餡裡！！",,,
ChdDSUhNMG9nS0VJQ0FnSUNsNGVxQWtnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,如果你覺得你脾氣很好，那你一定要來這家水餃店走走，18:20到這家店內用，當下裡面客人不多，進來後發現這家店動線不明，還沒看清楚就被急著問要幾顆，告知老闆要20顆 過了3秒鐘補充要白菜豬肉以及韭菜各10顆被老闆嚷嚷為什麼不講清楚。後來問點酸辣湯老闆根本懶得理你，後來追著問才告知要去裡面點湯，約18:30時來了白菜豬肉水餃10顆，對面的客人跟我們同時到的，約18:35韭菜水餃送到，18:40吃飽走人，後面老闆跑來說我們位子佔太多（實際上兩個人佔了兩個椅子而已），詢問老闆，我們的水餃好了嗎，老闆告知水餃現包的，一直等到了18:55水餃才好，不說我還以為這韭菜是剛剛才去農田收割起來的呢？,2,1,1
ChdDSUhNMG9nS0VJQ0FnSURGXzVxdTJnRRAB,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,,,,
ChZDSUhNMG9nS0VJQ0FnSURGbV9Ha1R3EAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,沒有8元的價值,,,
ChZDSUhNMG9nS0VJQ0FnSUNGaTlfT1NBEAE,ChIJY7ekJ7upQjQRD-WjBStDYh4,1,"就 越來越難吃 店員脾氣也越來越難搞
生意好是我們的錯嗎 真是的 冰冰ㄅㄧㄤㄅㄧㄤ
一個很故意的店員😌😌😌😌😌",3,1,1
