review_id,restaurant_id,review_score,review_content,food_score,service_score,atmosphere_score
ChZDSUhNMG9nS0VJQ0FnSUM4eWREbkt3EAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,人一堆還只開一個點餐櫃臺，其他店員也無所謂，點餐等了10幾分鐘,,,
ChdDSUhNMG9nS0VJQ0FnSUM4b2NTMHJBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,衛生環境糟糕 用餐區還有蟲在飛,,,
ChdDSUhNMG9nS0VJQ0FnSUM4b2VDRDZ3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,座位極少、且座位間的距離超級近，近的非常誇張，疫情期間這樣對嗎？乾脆改為外帶店算了,,,
ChdDSUhNMG9nS0VJQ0FnSUM4dnVTQnNBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,半夜店員服務態度差，還少放餐點,,,
ChdDSUhNMG9nS0VJQ0FnSUM4dXItOTd3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"油煙味非常重
廁所非常髒
垃圾桶永遠會炸出來
冰炫風沒有攪拌",,,
ChZDSUhNMG9nS0VJQ0FnSURjcW9LVVNREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"在麥當勞沒吃過這麼糟糕的品質
玉米濃湯的濃字可以拿掉，清淡無味
薯條已經炸很久了，溼軟難吃
牛肉漢堡的醬汁放一堆，
是哪位工作人員心情這麽糟糕
讓客戶吃到這麼糟糕的一份套餐
麥當勞總公司不要忽略這個問題。",,,
ChdDSUhNMG9nS0VJQ0FnSURjOU11MGd3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,座位很少，點阿薩姆鮮奶茶不能去冰就算了，還只給我裝七分滿，連飲料都要坑消費者？,,,
ChdDSUhNMG9nS0VJQ0FnSURjMExiOGdBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"外送買「嫩雞」起司黑堡餐，送來裡面卻是「脆雞」起司黑堡，超無言！
還會漏掉其他單點的餐點！",,,
ChdDSUhNMG9nS0VJQ0FnSUNjejdiUzBnRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSUNjeDRfYmZREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,讀卡機頻頻出問題，還說防疫盡量別用現金，刷卡比付現還爛,,,
ChdDSUhNMG9nS0VJQ0FnSUNjNl9QZmdnRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"真的是有夠雷
連一顆星都不想給
點了漢堡 打開竟然沒漢堡
真的需要再改進
累積的評價都是這樣的問題
希望能正視 提升員工工作態度",,,
ChdDSUhNMG9nS0VJQ0FnSUNjdzVLZmd3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,男收銀員的態度超差,,,
ChZDSUhNMG9nS0VJQ0FnSURzOGNPakJ3EAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSURzb1pIdnh3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,整天在消毒，永遠沒炸雞，讚,,,
ChZDSUhNMG9nS0VJQ0FnSURzNnZEU1V3EAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"2020/3/1 7:54:38
買了三個滿福堡加蛋，拿了其中一個吃了幾口，竟然咬到一顆小石子，已保存證據準備送檢！",,,
ChdDSUhNMG9nS0VJQ0FnSURzdlBDbi13RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,不是24小時營業？ 為何凌晨3點去玻璃門整個關起來不讓客人進去？ 整個白跑一趟...,,,
ChdDSUhNMG9nS0VJQ0FnSURnMEpEWjNBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUNzdGF5Z3NBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,態度有夠差的，認真不騙，麥當勞人員素質那麼差？,,,
ChZDSUhNMG9nS0VJQ0FnSUNzaGY2VklnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"常常去這家買，常漏東西不說，服務態度又差，買個東西像欠你的
薯條每次都軟的濕的⋯⋯
要不是周圍沒別家，真不想踏入⋯",,,
ChdDSUhNMG9nS0VJQ0FnSUNzd2YtdC1RRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,服務差，燈又暗，不會再去了！,,,
ChdDSUhNMG9nS0VJQ0FnSUNzN3V6WDJBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUNzdHVQNnRnRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,薯條剛買就軟趴趴 不知道放了多久,,,
ChdDSUhNMG9nS0VJQ0FnSUNzdk1yWGtRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,沒備料拜託半夜就別開店 一星不謝^^,,,
ChZDSUhNMG9nS0VJQ0FnSURNM1lXZktnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,店內阿姨態度也太差了吧 不知道是太累還是怎麼了 整個一直不耐煩 服務業麻煩不要帶個人情緒 這樣會影響用餐客人的心情,,,
ChZDSUhNMG9nS0VJQ0FnSURNOFlLUGJBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,只有一樓位子少到爆 中餐時間根本沒位置 以後不會再去,,,
ChdDSUhNMG9nS0VJQ0FnSURNaXVPRjBnRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSURNX0xuLURnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,位子少，擠到不行。,,,
ChdDSUhNMG9nS0VJQ0FnSURNN1B2RjR3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSURNNEktVm5RRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUNNZzRUV29BRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSUNRc3ZhOVlREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"有一個男店員臉很臭，態度不是很好，每次去最不想碰到他，不是很喜歡跟他點餐，好像欠他錢一樣。今天晚上看到他在薯條機前，似乎是他負責弄薯條，買了三包大薯，結果都只有一半，覺得傻眼。
12月1日傍晚17：00更新，一個沒看過的矮小男店員，發票跟零錢甩到我手上，結果掉了，然後不發一語的再丟還給我，服務業不需要畢恭畢敬，不過基本的禮貌也該有吧？",,,
ChdDSUhNMG9nS0VJQ0FnSUNNOGV2amdnRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,搞什麼啊！這已經是我近期外帶雞塊第二次沒有拿到糖醋醬了，ＳＯＰ可不可以做好一點！,,,
ChdDSUhNMG9nS0VJQ0FnSUQwX3R2Q3h3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,買了兩次麥香魚兩次都沒有魚,,,
ChdDSUhNMG9nS0VJQ0FnSUQwbXVMZ3NRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSUQwdlBEMmFnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"沒吃過這麼差的麥當勞
原味麥脆雞翅 非常乾 有雞腥味",,,
ChZDSUhNMG9nS0VJQ0FnSUMwclp1cEJREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,爛店員，垃圾爛店一間，我吃過最爛的麥當勞,,,
ChdDSUhNMG9nS0VJQ0FnSUMwbHZPMWxnRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUMwekwtR3NBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,常常缺番茄醬、糖醋醬、漢堡、薯條，發生很多次，根本無所謂的樣子，浪費時間特地回來要,,,
ChZDSUhNMG9nS0VJQ0FnSUMwLU1MSUdnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"外帶 因為我們非常愛吃薯條 所以我們點了兩份套餐加大了一份 回到家打開來才發現 竟然少給我們一包薯條 而且不是第一次了常常漏東漏西
外帶了3次 有兩次都漏東西 上次是薯餅這次是薯條
請大家如果有外帶一定要檢查 一包薯條也要好幾十塊耶
就這樣沒給我們  生氣！
是每天這樣東漏西漏的可以省成本 多賺一點錢的意思嗎？？？

請店家改善這個問題好嗎",,,
ChdDSUhNMG9nS0VJQ0FnSURVeFkzbi1BRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"爛店，開在台北精華區24小時營業三點跟我說打烊？
然後兩個店員在外面聊天開槓？
店內燈都開著廚房也在運作
你妹的是員工不想接客人想聊天還是怎樣？
麥當勞現在素質都這麼差啊？",,,
ChZDSUhNMG9nS0VJQ0FnSURVaXJpV2J3EAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,服務不好,,,
ChdDSUhNMG9nS0VJQ0FnSURVc3JLUDVBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,很小很亂很吵,,,
ChdDSUhNMG9nS0VJQ0FnSURVNHFDR29nRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,薯條要去鹽給沒去、要可樂給雪碧，提醒外帶要小心！做餐點很不用心，真心不推薦來這間光顧。,,,
ChdDSUhNMG9nS0VJQ0FnSUNVMWV1T3FnRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,點餐時問阿姨33元的冷熱飲有什麼 講得不清不楚的 另一位員工送餐時說xx號的餐 我想說好像是我的號碼 就過去要拿 結果他說是點什麼跟什麼堡的嗎 我又不是買漢堡 就沒拿 阿姨就怒吼 小姐! 我嚇了一跳 拿了就走 回來一看 不是薯餅吐司啊!!!!!!!!!!!還凶我勒 沒客訴你就不錯了 連一顆星都懶得給,,,
ChdDSUhNMG9nS0VJQ0FnSUNVMHJUSm13RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,過了兩點什麼都沒有，服務人員的態度也普遍不太好，薯條也不好吃。,,,
ChdDSUhNMG9nS0VJQ0FnSURrOTZiam9BRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,這家店可能嫌生意太好吧 晚班是一個戴眼鏡 女中年人 花了55塊想吃腿塊的部分還不能給選 但其他店就可以 ？所以那是我最後一次在這間店用餐了 想吃特定部位的人可以直接跳過這間麥當勞了 要不就買麥脆雞腿吧（2塊）,,,
ChZDSUhNMG9nS0VJQ0FnSURFN29uTkdnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,台北最差的麥當勞。沒有座位，人很多，非常老…,,,
ChdDSUhNMG9nS0VJQ0FnSUQ0eGRfRjJ3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,小強 大強爬來爬去 跟服務人員告知 不理我,,,
ChZDSUhNMG9nS0VJQ0FnSUM0MGNfQlRBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,這輩子吃過最難吃的麥當勞，薯條冷的，紅茶淡得跟水一樣，位子超級少,,,
ChdDSUhNMG9nS0VJQ0FnSUM0cnRhLTZRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,店員態度有夠差,,,
ChdDSUhNMG9nS0VJQ0FnSURZdy0tYjNBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,嫩煎雞腿堡的生菜相當少，肉整塊歪掉，感覺做的很隨便,,,
ChdDSUhNMG9nS0VJQ0FnSURZemF5UWdRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,只有一層樓 位子很少 要內用要等很久,,,
ChZDSUhNMG9nS0VJQ0FnSURZek5TLWR3EAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,我這輩子去過最差的麥當勞，我猜是加盟的吧！人多時排隊動線超混亂，也沒有工作人員或紅龍柱引導,,,
ChZDSUhNMG9nS0VJQ0FnSUNBaHM3MWZ3EAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUNZLWVLRzFRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"出餐慢的要死，當然一堆人在排隊啊⋯⋯
餐點品質、環境也是最差的",,,
ChZDSUhNMG9nS0VJQ0FnSURvdjlIRVRnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"連續兩晚去都說正在清潔維護中，害人白跑一趟。
不是24小時營業就不要標示自己是24小時營業好嗎？別人的時間不是時間？",,,
ChZDSUhNMG9nS0VJQ0FnSUNBcXVfV0lBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,油耗味重，爛透了，直接點名鄭明媚，到底有多缺教育訓練啊？這家店很糟！,,,
ChdDSUhNMG9nS0VJQ0FnSURvaE5TVDVRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,外帶少一個沙拉，該店作業流程有問題。一個中午亂七八糟，也不會搞一個專門領餐的櫃檯，就有人排在那不懂是領餐還是點餐的。更扯的是我去領餐時店員還一副傲慢的態度說「這個餐真的是你點的嗎」的臉。跟他說了兩次這是我的餐，卻不予理會。金頭髮哥，就是在說你啦。真不懂一個堂堂國際級的快餐連鎖店麥當勞，服務卻是這等水準。,,,
ChdDSUhNMG9nS0VJQ0FnSUNvXzQzSjh3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,外送他媽少一杯可樂,,,
ChZDSUhNMG9nS0VJQ0FnSUNvdGVMTllBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,服務態度極差，金色頭髮男店員顧滑手機，不鳥客人,,,
ChdDSUhNMG9nS0VJQ0FnSUNveHFhS3pBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,動作慢,,,
ChZDSUhNMG9nS0VJQ0FnSURJallMclFREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSURJcU9XWXpnRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,不喜歡，以個人的喜好及觀點而言。,,,
ChdDSUhNMG9nS0VJQ0FnSUNJeGZxbmhBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,服務態度差，每次薯條都給很少，尖峰時間都已經要排隊了，餐點品質還這麼糟糕,,,
ChdDSUhNMG9nS0VJQ0FnSUNJOGZhVjlBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,吃餐,,,
ChZDSUhNMG9nS0VJQ0FnSUNJM29QVktnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,櫃檯服務很差,,,
ChdDSUhNMG9nS0VJQ0FnSUNJN3BLVG93RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,用餐環境非常擁擠，座位非常少；整盒薯條裡面一堆都是碎屑(1～2公分左右)。,,,
ChZDSUhNMG9nS0VJQ0FnSUN3djlpWU9nEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSUNnd09EUkVnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,糟糕的出勤服務,,,
ChdDSUhNMG9nS0VJQ0FnSUNnX2FqeXVnRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"空間小
服務品質常有落差
曾目賭幾次，運送原物料時常常佔據道路且態度蠻差",,,
ChZDSUhNMG9nS0VJQ0FnSUN3ajUyOGNnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSUNRMHFMdWNBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,不知道是買一送一騙人活動，還是該店店長的決定！晚上10點多官方網站仍寫著全部買一送一，但等了半個小時到櫃檯，店長卻說只能點大麥克（本不吃牛的，因為看到官網全送，下班後才想去買）白跑一趟！也有看到幾位不吃牛的媽媽折返⋯⋯ 真累人，以後還是不要太相信商家的官網活動，官網跟實際店家差距也太大了,,,
ChZDSUhNMG9nS0VJQ0FnSURBMXJ1MlhnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"不賣蘋果派
開春優惠一堆不能用，沒有蘋果派也不給換
店員跟我說：「你還是可以用同樣價錢買，但是就沒有蘋果派。」
扯",,,
ChZDSUhNMG9nS0VJQ0FnSUNBN0ltZVVREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,座位很少 常客滿.,,,
ChdDSUhNMG9nS0VJQ0FnSURndXJxSHZBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"排隊動向不明，蠻奇怪的一個排隊方式，沒看過有一家麥當勞有像他們這樣搞的, 點個 20 塊雞 , 竟然一包醬都沒給????? 第一次看到這麼爛的麥當勞!!!!!!!",,,
ChZDSUhNMG9nS0VJQ0FnSUN3al8zMUZREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,好棒態度可以再好一點。人多點錯就算了一直硬拗！這位服務人員不是第一次點錯東西了！每次都是用一樣不爽態度！還是主管級（捲髮戴眼鏡）沒心做服務業就別做了，破壞企業形象。,,,
ChZDSUhNMG9nS0VJQ0FnSUNRN0l2dEVREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUNBaTdEcW5RRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,廁所只有一間 常常要等很久喔,,,
ChdDSUhNMG9nS0VJQ0FnSUNndnNlYi13RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,爛透 尖峰時刻派個動作慢吞吞的櫃台 經理有沒sense啊,,,
ChdDSUhNMG9nS0VJQ0FnSURna3BpVmhRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSURBenB2RldBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSUNBc2FHbERREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,服務態度差 而且沒有24小時的話請更改時間 一個字 爛,,,
ChZDSUhNMG9nS0VJQ0FnSUNnbklQOVpBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,訂單裡漏了薯條。排隊的人超多，收銀員只有一個。,,,
ChdDSUhNMG9nS0VJQ0FnSURBaV9Ld3pBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,有幾個不常看到的員工，一個服務態度不好，冰旋風還給不到一半，一個把我餐點全部點錯，聖代擠到快倒下來，如果不愛這份工作，或是不能勝任櫃台工作，麻煩自我檢討下=_=,,,
ChZDSUhNMG9nS0VJQ0FnSURBamFhS0tBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,櫃台人員點餐態度不佳,,,
ChZDSUhNMG9nS0VJQ0FnSURnc2FfeEtBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSURBMGF5TmJBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,2018/4/4 00:00~00:30 夜間服務態度不佳，尤其製餐區丟擲餐點。點個1+1因為疑似忘單要20餘分中，一句久等也沒有，還以為肉排是要現炸，氣水裝完都放到沒氣了...,,,
ChZDSUhNMG9nS0VJQ0FnSUNBc3N5aExREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,無法給更高,,,
ChZDSUhNMG9nS0VJQ0FnSURnaGF2RkJREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,有電子看板還可以搞到忘記出餐真的是不簡單,,,
ChdDSUhNMG9nS0VJQ0FnSUNBenV2M21RRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,員工在聊天 手腳有點慢,,,
ChdDSUhNMG9nS0VJQ0FnSUNBc2ZXRHV3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChRDSUhNMG9nS0VJQ0FnSUNRc1owURAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,排隊都排出門口了還是只開一個收銀台點餐 明明人手沒有不足 我還以為所有麥當勞都是速食 原來有的不是啊...,,,
ChdDSUhNMG9nS0VJQ0FnSUNRaWRQdXhRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,這家商店雖然廣告上說24小時營業，但大部分時間都「例外關門」。,,,
ChdDSUhNMG9nS0VJQ0FnSURBNC1ib3FBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,沒有蘋果派 座位少 應該全部換成站位,,,
ChZDSUhNMG9nS0VJQ0FnSURnNDczSFRnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUNBOFlxRTF3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"/!\ 廣告營業時間錯誤

我去過幾次，都是在正常時間，跟其他麥當勞差不多，除了一個問題。他們號稱24小時營業。

有一次我凌晨2:30去，結果顯示「特殊情況暫停營業」。好吧，這種情況難免，我不在乎。

一個多星期後，我凌晨0:18又去了，還是關門了。滾蛋吧，你們根本不是24小時營業，別再虛假宣傳了。

總之，如果你想在晚上11點以後吃麥當勞，千萬別去這家，它可能「特殊情況暫停營業」（但實際上它那個時間總是關門的）。

晚上11點以後別去這家，它關門了。",,,
ChZDSUhNMG9nS0VJQ0FnSUNRbWNMS2JREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,常常漏給餐點，服務態度不好，有人插隊也都沒在管...連基本的蘋果派也都不賣了！這種分店給一顆星都嫌多。,,,
ChdDSUhNMG9nS0VJQ0FnSUNRb3ZpOXFRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,排很久，四個人，只有一個在點餐還要叫領，效率這樣也叫速食,,,
ChZDSUhNMG9nS0VJQ0FnSUNRdWZDQmNnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSUNBa3Z2Qk5REAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,附近只剩這間，東西退步，第一次吃到難吃的雞塊😥，另外炸雞皮很厚，漢堡品質也不穩定，現在還沒有蘋果派了😭,,,
ChdDSUhNMG9nS0VJQ0FnSUNnNUl6WnZBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUNBMF9fZXBRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSUNRM05EMkFREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChZDSUhNMG9nS0VJQ0FnSUNnbEk3V2JnEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,座位非常少,,,
ChZDSUhNMG9nS0VJQ0FnSUNRNTZIWll3EAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,取餐時店員把薯條弄倒在桌上約1/4，卻沒有任何作為，連一句不好意思都沒有。後來用餐時發現店員沒有給糖醋醬，已經解釋是店員未給而不是我多拿，還一臉懷疑，讓人感覺很差。,,,
ChdDSUhNMG9nS0VJQ0FnSURBbDdlOTB3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,髒兮兮,,,
ChZDSUhNMG9nS0VJQ0FnSUN3X1lxNVRBEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,真的太擠了,,,
ChZDSUhNMG9nS0VJQ0FnSURRdlpUYk1BEAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,拿到爛雞翅,,,
ChZDSUhNMG9nS0VJQ0FnSUNnMWMzUFJREAE,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,,,,
ChdDSUhNMG9nS0VJQ0FnSUN3eG9mZDN3RRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,店員很有問題，點雙層4oz，一直做成雙層牛肉吉士，三次了！！字這麼多不一樣，到底是哪裡有問題，拜託不要再搞混了好嗎,,,
ChdDSUhNMG9nS0VJQ0FnSURRNU8tOGlBRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,啦雞,,,
ChdDSUhNMG9nS0VJQ0FnSUNnODlxNGdRRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,1,"服務可以再差點沒關係,點餐的正眼都不瞧你,30秒點完收錢就叫你一邊涼快去,備好餐叫個兩聲就丟在桌上,是喂狗膩! 你麥當勞三個字就值這七十幾元就對了!",,,
Ci9DQUlRQUNvZENodHljRjlvT21WNFpGQlBRMU0zTm5WbVYwNUtXVWwyYkUxbGFGRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,沒有內用區，僅提供外帶，餐點很難吃且貴，但有很多自助結帳機,2,2,2
Ci9DQUlRQUNvZENodHljRjlvT25aNVlTMDJOR3REZERGdmJEQkJSQzExWm1KZkxWRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,🤯🤯🤯吃到一半突然看到 …薯條裡面有一根像蟑螂腳的東西 太可怕了🤮🤮🤮,,,
Ci9DQUlRQUNvZENodHljRjlvT2pSNloyVlNXbmRuVkRGcWNFMXpVVFJCU1RKQ1luYxAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,"今日 12:09 於麥當勞網路訂餐（訂單編號：97086），並於 12:22 抵達現場取餐。我到場後持續查看現場取餐號碼螢幕及手機 App，期間螢幕從未顯示我的訂單號碼，App 也一直顯示「製作中」。直到 12:41，App 訂單狀態突然變成錯誤，我才前往櫃檯詢問，結果竟被告知餐點早已製作完成並放置許久。
這代表現場叫號系統與 App 狀態完全失效，導致顧客被迫長時間空等。更離譜的是，餐點因放置過久早已冷掉，外帶袋甚至已接近破損，品質極差。
回家後又發現餐點內容缺漏，雞塊根本沒有附上，只給了醬汁。從取餐通知失效、餐點放置過久，到最後餐點缺漏，整體流程混亂且毫無品質控管，嚴重影響消費體驗。
我對此次處理方式非常不滿，也會正式提出投訴。",1,2,1
Ci9DQUlRQUNvZENodHljRjlvT2w5Q1VtSlVhVXBhYXpacVNXaFhWSEpNVTJKeU0xRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,希望煎蛋的時候要在留意，吃到蛋殼了….-_-,2,,
Ci9DQUlRQUNvZENodHljRjlvT2tOemJsTkZURkJJUm1kaFUxWnlYM2hOYzNaYWFVRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,什麼嫩雞腿堡， 真得很不好吃， 一點都不像吃雞肉， 好像合成肉。跟以前差很多。不建議。,2,3,3
Ci9DQUlRQUNvZENodHljRjlvT2xrNU5UUmlPWFZGZHpoM01rYzBSVFUyTm1OSVZGRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,這家店沒有小胖真的不行🥺,3,2,2
Ci9DQUlRQUNvZENodHljRjlvT2xsWmNtVlZUME16YTI1Tk5uSmpNMGcxWlZaNmJHYxAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,搖搖薯沒有給咖哩粉,2,2,4
Ci9DQUlRQUNvZENodHljRjlvT2s5Q1dUZFJaVVYzUVdoblR6Qm9VemxTWlZkVGJFRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,每次叫外送，炸雞硬的跟石頭一樣，麥脆雞不是麥石雞誒😤，主管級都沒在監控嗎？,2,,
Ci9DQUlRQUNvZENodHljRjlvT2tKVVprOVpZMjQyTUhVeFVEWjZVakZWTnpoelJWRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,"這樣的品質可以送出給客人嗎，一打開就是焦味！
另一同樣餐點並沒有這樣！
是否要加強一下。",1,3,3
Ci9DQUlRQUNvZENodHljRjlvT21ac2FIQkNjRTVKZVRkVE5UZE5TRTlwY2xCM0xVRRAB,ChIJ5Zls-surQjQRtT-wtUeIkxo,2,,,,
